312,250,3,44,79
312,719,0.5,44,79
312,217,3,44,79
312,219,1.5,44,79
312,234,1.5,44,79
312,398,4,44,79
312,212,1.5,44,79
312,9,1.5,44,79
312,245,3,44,79
312,211,1.5,44,79
312,216,4,44,79
312,1054,0.5,44,79
312,207,1.5,44,79
312,638,4,44,79
312,898,4,44,79
312,347,4,44,79
312,3,1,44,79
312,8,1.5,44,79
312,5,3,44,79
312,214,1,44,79
312,7,2,44,79
312,1059,2,44,79
312,257,1,44,79
312,10,2,44,79
312,11,0.5,44,79
312,220,2.5,44,79
312,215,3.5,44,79
312,2,3.5,44,79
312,213,2,44,79
312,4,0.5,44,79
313,250,3.5,5,67
313,246,1.5,5,67
313,234,4,5,67
313,31,3,5,67
313,3,2,5,67
313,1125,4,5,67
313,1126,4,5,67
313,213,3.5,5,67
313,7,1.5,5,67
313,210,3,5,67
313,215,3,5,67
313,241,2,5,67
313,2,3,5,67
313,219,4,5,67
313,211,3,5,67
313,834,4,5,67
313,245,3,5,67
313,341,0.5,5,67
313,207,0.5,5,67
313,252,3.5,5,67
313,658,3.5,5,67
313,212,3.5,5,67
313,293,3,5,67
313,777,4,5,67
313,13,3.5,5,67
313,251,3.5,5,67
313,1127,2,5,67
313,1,3.5,5,67
313,12,1.5,5,67
313,17,3,5,67
313,235,4,5,67
313,10,2.5,5,67
313,247,3.5,5,67
313,5,2.5,5,67
313,1128,4,5,67
313,1129,4,5,67
313,1130,3.5,5,67
313,699,3,5,67
313,216,4,5,67
313,217,3.5,5,67
313,205,2.5,5,67
314,220,3.5,45,68
314,4,4,45,68
314,787,3.5,45,68
314,6,2.5,45,68
314,7,4,45,68
314,8,3,45,68
314,11,3.5,45,68
314,12,4,45,68
314,251,4,45,68
314,17,2,45,68
314,2,3,45,68
314,207,3.5,45,68
315,12,4,44,79
315,9,4,44,79
315,496,4,44,79
315,435,4,44,79
315,250,4,44,79
315,219,4,44,79
315,211,3,44,79
315,3,4,44,79
315,207,2,44,79
315,638,4,44,79
315,215,4,44,79
315,213,4,44,79
315,13,4,44,79
315,7,2.5,44,79
315,257,4,44,79
315,620,4,44,79
316,11,2,20,2
316,213,0.5,20,2
316,1131,4,20,2
316,1132,4,20,2
316,214,4,20,2
316,239,0.5,20,2
316,1133,4,20,2
316,1134,3,20,2
316,121,3.5,20,2
316,212,4,20,2
316,84,3.5,20,2
316,256,0.5,20,2
316,234,3.5,20,2
316,1135,4,20,2
316,1136,4,20,2
316,17,0.5,20,2
316,245,0.5,20,2
316,255,4,20,2
316,1137,4,20,2
316,8,4,20,2
316,1138,4,20,2
316,1139,4,20,2
316,254,0.5,20,2
316,10,1.5,20,2
316,3,4,20,2
316,205,3.5,20,2
316,1140,4,20,2
316,1,0.5,20,2
316,1141,3,20,2
316,1142,1,20,2
316,250,3.5,20,2
316,241,0.5,20,2
316,1143,4,20,2
316,207,3.5,20,2
316,210,1,20,2
316,220,1.5,20,2
316,1144,3.5,20,2
316,233,3,20,2
316,1145,4,20,2
316,244,0.5,20,2
316,1146,3,20,2
316,219,4,20,2
316,9,4,20,2
316,215,4,20,2
316,1147,3,20,2
316,248,4,20,2
316,6,3,20,2
316,1148,4,20,2
316,13,2,20,2
316,253,2.5,20,2
316,247,0.5,20,2
316,1149,3.5,20,2
316,257,0.5,20,2
316,1150,3.5,20,2
316,211,4,20,2
316,1151,3,20,2
316,1152,3,20,2
316,7,0.5,20,2
316,235,0.5,20,2
316,5,4,20,2
316,1153,4,20,2
316,236,4,20,2
316,243,2,20,2
316,1154,3,20,2
316,1155,4,20,2
316,2,4,20,2
316,1156,4,20,2
316,181,4,20,2
316,252,0.5,20,2
316,1157,3.5,20,2
316,206,2.5,20,2
316,251,2,20,2
316,4,0.5,20,2
316,246,1,20,2
316,216,0.5,20,2
316,1158,0.5,20,2
316,12,0.5,20,2
316,217,0.5,20,2
316,249,0.5,20,2
317,13,4,24,36
317,7,2.5,24,36
317,366,3.5,24,36
317,565,3,24,36
317,653,3.5,24,36
317,419,3.5,24,36
317,2,3,24,36
317,218,3.5,24,36
317,4,2.5,24,36
317,436,3,24,36
317,217,3,24,36
317,1159,4,24,36
317,1160,3.5,24,36
317,12,2,24,36
317,801,3.5,24,36
317,305,3.5,24,36
317,250,3,24,36
317,336,3.5,24,36
317,1161,3.5,24,36
317,575,3,24,36
317,1162,2,24,36
317,798,3,24,36
317,245,3.5,24,36
317,1163,2.5,24,36
317,207,2.5,24,36
317,835,3.5,24,36
317,1164,2,24,36
317,11,3.5,24,36
317,1165,1,24,36
317,657,3,24,36
319,8,3.5,44,79
319,255,1,44,79
319,234,2.5,44,79
319,10,1,44,79
319,211,2,44,79
319,216,1,44,79
319,13,3.5,44,79
319,121,1.5,44,79
319,84,2,44,79
319,207,2,44,79
319,251,2.5,44,79
319,249,1.5,44,79
319,250,2,44,79
319,219,3.5,44,79
319,252,1,44,79
319,246,1.5,44,79
319,5,1.5,44,79
319,241,1.5,44,79
319,6,1,44,79
319,235,1,44,79
319,239,3,44,79
319,213,2,44,79
319,2,1,44,79
319,254,1,44,79
319,4,1.5,44,79
319,9,1,44,79
319,7,3,44,79
319,210,1.5,44,79
319,206,1,44,79
319,257,2,44,79
319,247,3.5,44,79
319,214,3,44,79
319,205,1,44,79
319,243,0.5,44,79
319,17,3.5,44,79
319,215,2.5,44,79
319,233,2,44,79
319,248,1,44,79
319,3,2.5,44,79
319,11,3.5,44,79
319,1,0.5,44,79
319,253,1.5,44,79
319,220,2,44,79
319,256,1,44,79
319,212,0.5,44,79
319,278,4,44,79
319,217,3.5,44,79
319,245,3,44,79
319,236,3.5,44,79
319,244,2,44,79
319,12,2,44,79
320,255,4,22,49
320,1166,2,22,49
320,8,4,22,49
320,215,4,22,49
320,1167,4,22,49
320,1168,3,22,49
320,4,3,22,49
320,207,3,22,49
320,1,3,22,49
320,253,3.5,22,49
320,1169,0.5,22,49
320,9,4,22,49
320,10,3,22,49
320,11,3.5,22,49
320,1170,3.5,22,49
320,1171,2,22,49
320,1172,4,22,49
320,251,3.5,22,49
320,1011,4,22,49
320,12,3,22,49
320,17,3.5,22,49
320,239,3,22,49
320,1173,4,22,49
320,1174,3.5,22,49
320,213,3,22,49
320,205,3.5,22,49
320,1175,4,22,49
320,1176,3.5,22,49
320,250,3.5,22,49
320,234,3,22,49
320,1177,3,22,49
320,1178,3.5,22,49
320,297,4,22,49
320,436,2,22,49
320,1179,4,22,49
320,6,3.5,22,49
320,1180,1,22,49
320,2,3.5,22,49
320,7,4,22,49
320,219,4,22,49
320,211,4,22,49
320,631,4,22,49
320,236,4,22,49
320,210,3,22,49
320,1181,2.5,22,49
321,207,3,5,67
321,205,3,5,67
321,11,3,5,67
321,7,3,5,67
321,206,3.5,5,67
321,239,3,5,67
321,9,3.5,5,67
321,236,2,5,67
321,211,3.5,5,67
321,220,3,5,67
321,1,2.5,5,67
321,13,3,5,67
321,2,3.5,5,67
321,10,3,5,67
322,217,4,37,2
322,5,3.5,37,2
322,220,3,37,2
322,12,2,37,2
322,10,1,37,2
322,11,4,37,2
322,3,3,37,2
322,8,3.5,37,2
322,254,3,37,2
322,207,2,37,2
322,239,3,37,2
322,213,3,37,2
322,7,4,37,2
322,4,4,37,2
322,244,3.5,37,2
322,2,4,37,2
322,236,2,37,2
323,287,2.5,4,80
323,1182,4,4,80
323,256,4,4,80
323,1183,2,4,80
323,392,2.5,4,80
323,318,3.5,4,80
323,1026,3,4,80
323,689,4,4,80
323,8,3,4,80
323,743,2,4,80
323,1184,4,4,80
323,704,4,4,80
323,763,3.5,4,80
323,293,2.5,4,80
323,592,1.5,4,80
323,257,2.5,4,80
323,604,4,4,80
323,235,3,4,80
323,706,1.5,4,80
323,734,1,4,80
323,686,3.5,4,80
323,1185,3.5,4,80
323,676,1,4,80
323,765,1,4,80
323,835,3,4,80
323,593,2.5,4,80
323,522,4,4,80
323,875,1.5,4,80
323,709,3.5,4,80
323,365,4,4,80
323,205,2.5,4,80
323,490,2,4,80
323,336,4,4,80
323,858,3,4,80
323,1186,4,4,80
323,211,4,4,80
323,805,3.5,4,80
323,391,4,4,80
323,753,3,4,80
323,760,1,4,80
323,510,3,4,80
323,486,3.5,4,80
323,218,4,4,80
323,899,3,4,80
323,196,3,4,80
323,10,1,4,80
323,598,3.5,4,80
323,1,3,4,80
323,850,4,4,80
323,599,2,4,80
323,278,2.5,4,80
323,275,3,4,80
323,723,3.5,4,80
323,729,4,4,80
323,442,2,4,80
323,398,3,4,80
323,728,3,4,80
323,870,4,4,80
323,657,4,4,80
323,509,3,4,80
323,675,3,4,80
323,400,4,4,80
323,711,4,4,80
323,1165,4,4,80
323,744,3,4,80
323,3,3.5,4,80
323,866,3.5,4,80
323,17,2.5,4,80
323,712,2.5,4,80
323,1187,4,4,80
323,163,2.5,4,80
323,1188,4,4,80
323,13,2.5,4,80
323,236,3,4,80
323,142,4,4,80
323,1189,4,4,80
323,453,0.5,4,80
323,7,4,4,80
323,1190,3,4,80
323,1191,3,4,80
323,73,3,4,80
323,683,3,4,80
323,1029,3.5,4,80
323,242,3.5,4,80
323,26,3.5,4,80
323,715,3,4,80
323,699,4,4,80
323,300,3,4,80
323,1192,3,4,80
323,2,1.5,4,80
323,609,3.5,4,80
323,585,4,4,80
323,425,3.5,4,80
323,727,2.5,4,80
323,1193,4,4,80
323,1194,4,4,80
323,717,2.5,4,80
323,695,3,4,80
323,432,3,4,80
323,769,3,4,80
323,207,2,4,80
323,379,1.5,4,80
323,1195,3,4,80
323,494,4,4,80
323,733,3.5,4,80
323,658,4,4,80
323,31,2.5,4,80
323,15,1.5,4,80
323,702,4,4,80
323,245,3.5,4,80
323,512,3,4,80
324,8,3.5,77,45
324,220,3.5,77,45
324,250,4,77,45
324,9,4,77,45
324,11,4,77,45
324,10,3.5,77,45
324,205,4,77,45
324,255,3,77,45
324,2,4,77,45
324,1,3.5,77,45
324,207,3,77,45
324,5,3.5,77,45
324,12,3,77,45
324,6,3.5,77,45
324,219,3,77,45
324,236,4,77,45
324,3,3.5,77,45
324,17,3.5,77,45
324,13,4,77,45
324,211,4,77,45
324,4,3.5,77,45
324,213,3,77,45
324,7,4,77,45
324,212,4,77,45
324,215,3.5,77,45
327,207,3,4,80
327,17,4,4,80
327,239,4,4,80
327,7,3.5,4,80
327,251,4,4,80
327,250,4,4,80
327,1,3,4,80
327,236,3.5,4,80
327,11,3,4,80
327,12,3,4,80
327,4,4,4,80
327,2,4,4,80
327,241,2,4,80
327,205,2.5,4,80
327,211,4,4,80
327,235,3,4,80
328,12,2,38,5
328,247,2.5,38,5
328,239,3,38,5
328,121,3,38,5
328,220,1.5,38,5
328,3,3,38,5
328,256,0.5,38,5
328,210,2.5,38,5
328,8,3.5,38,5
328,217,3,38,5
328,84,1,38,5
328,206,3,38,5
328,253,4,38,5
328,6,1.5,38,5
328,4,3,38,5
328,213,3.5,38,5
328,207,3,38,5
328,216,3,38,5
328,235,2,38,5
328,11,3.5,38,5
328,249,0.5,38,5
328,2,4,38,5
328,212,2,38,5
328,233,0.5,38,5
328,251,3.5,38,5
328,5,2,38,5
328,241,3,38,5
328,17,2.5,38,5
328,257,1.5,38,5
328,219,4,38,5
328,215,4,38,5
328,244,2.5,38,5
328,254,3,38,5
328,234,2,38,5
328,248,0.5,38,5
328,250,3.5,38,5
328,236,1.5,38,5
328,13,4,38,5
328,211,4,38,5
328,205,2.5,38,5
328,252,1.5,38,5
328,9,1,38,5
328,1,4,38,5
328,255,2,38,5
328,7,4,38,5
328,243,0.5,38,5
328,214,3.5,38,5
328,10,3.5,38,5
328,245,3,38,5
328,246,2,38,5
329,17,3.5,24,36
329,241,1,24,36
329,206,2.5,24,36
329,207,1,24,36
329,12,1,24,36
329,5,3,24,36
329,9,4,24,36
329,7,3,24,36
329,1,0.5,24,36
329,2,3,24,36
332,2,4,44,79
332,253,3,44,79
332,211,3,44,79
332,236,3,44,79
334,243,1,4,80
334,12,3.5,4,80
334,205,4,4,80
334,219,4,4,80
334,241,3,4,80
334,8,2,4,80
334,235,2.5,4,80
334,1,3.5,4,80
334,17,3.5,4,80
334,211,3.5,4,80
334,2,4,4,80
334,207,3,4,80
334,7,3.5,4,80
334,216,4,4,80
336,17,3.5,39,2
336,2,3,39,2
336,5,2.5,39,2
336,8,4,39,2
337,207,4,38,5
337,12,3.5,38,5
337,5,3,38,5
337,8,3.5,38,5
337,236,4,38,5
337,7,4,38,5
339,5,3.5,5,67
339,7,3.5,5,67
339,1196,3.5,5,67
339,1,4,5,67
339,207,3,5,67
339,215,3.5,5,67
339,220,4,5,67
339,234,4,5,67
339,235,2.5,5,67
339,211,4,5,67
339,84,3.5,5,67
339,17,4,5,67
339,213,3,5,67
339,10,4,5,67
339,241,4,5,67
339,206,4,5,67
340,211,3.5,4,80
340,2,3,4,80
340,313,3,4,80
340,7,2,4,80
340,236,4,4,80
340,4,4,4,80
340,11,4,4,80
341,7,4,4,80
341,250,3.5,4,80
341,17,4,4,80
341,84,3.5,4,80
341,216,4,4,80
341,211,3.5,4,80
341,2,3.5,4,80
341,13,4,4,80
341,251,4,4,80
341,245,4,4,80
343,3,3,23,2
343,255,3.5,23,2
343,7,3.5,23,2
345,7,3.5,32,74
345,246,2,32,74
345,2,3.5,32,74
345,4,4,32,74
345,215,3,32,74
345,3,3,32,74
345,11,4,32,74
345,307,4,32,74
345,310,3.5,32,74
345,17,2,32,74
345,211,4,32,74
345,244,1.5,32,74
345,5,2,32,74
345,59,4,32,74
345,241,2.5,32,74
345,8,3,32,74
345,512,4,32,74
345,207,3,32,74
348,9,3,45,68
348,13,3.5,45,68
348,5,3,45,68
348,213,3.5,45,68
348,216,2.5,45,68
348,121,3,45,68
348,239,2.5,45,68
348,215,3,45,68
348,17,3.5,45,68
348,205,2,45,68
348,255,3.5,45,68
348,245,3,45,68
348,234,3,45,68
348,235,2.5,45,68
348,253,3.5,45,68
348,8,3.5,45,68
348,211,3.5,45,68
348,3,3,45,68
348,7,3,45,68
348,219,3.5,45,68
348,12,2.5,45,68
348,250,3.5,45,68
348,1,2.5,45,68
348,11,3,45,68
348,236,3,45,68
348,249,3,45,68
353,252,2.5,40,6
353,216,3,40,6
353,206,3.5,40,6
353,246,1.5,40,6
353,4,3,40,6
353,217,4,40,6
353,215,3,40,6
353,213,1,40,6
353,17,1,40,6
353,205,2.5,40,6
353,255,2.5,40,6
353,214,2,40,6
353,245,1.5,40,6
353,239,2.5,40,6
353,234,2.5,40,6
353,8,1,40,6
353,211,1.5,40,6
353,3,3.5,40,6
353,2,3.5,40,6
353,219,3,40,6
353,212,1.5,40,6
353,207,3,40,6
353,6,2,40,6
353,11,2.5,40,6
353,253,3.5,40,6
353,247,2.5,40,6
353,244,2.5,40,6
353,10,1.5,40,6
353,7,3.5,40,6
353,210,1.5,40,6
353,233,2.5,40,6
353,13,3,40,6
353,1,2,40,6
353,5,2,40,6
355,11,3,44,79
355,509,3,44,79
355,411,3.5,44,79
355,257,1,44,79
355,515,1,44,79
355,9,2,44,79
355,445,2,44,79
355,234,3,44,79
355,235,1.5,44,79
355,17,3.5,44,79
355,512,3,44,79
355,249,3,44,79
355,729,3.5,44,79
355,805,4,44,79
355,352,3.5,44,79
355,769,3,44,79
355,397,1.5,44,79
355,250,4,44,79
355,245,3.5,44,79
355,389,0.5,44,79
355,265,2.5,44,79
355,453,1,44,79
355,216,4,44,79
355,1,3.5,44,79
355,518,4,44,79
355,386,0.5,44,79
355,215,3,44,79
355,396,3.5,44,79
355,705,3,44,79
355,511,3.5,44,79
355,385,3,44,79
355,1054,0.5,44,79
355,148,4,44,79
355,488,2.5,44,79
355,496,3.5,44,79
355,606,2.5,44,79
355,378,2,44,79
355,13,4,44,79
355,583,1.5,44,79
355,431,2.5,44,79
355,278,1,44,79
355,434,4,44,79
355,516,3.5,44,79
355,239,1,44,79
355,341,0.5,44,79
355,428,1,44,79
355,435,3.5,44,79
355,218,3.5,44,79
355,217,1,44,79
355,12,2,44,79
355,480,3,44,79
355,473,1,44,79
355,429,1,44,79
355,510,2,44,79
355,432,3,44,79
355,406,2.5,44,79
355,309,3,44,79
355,10,3,44,79
355,219,4,44,79
355,253,2.5,44,79
355,7,3.5,44,79
355,477,3,44,79
355,536,3,44,79
355,8,1,44,79
355,452,2.5,44,79
355,251,4,44,79
355,1010,3,44,79
355,638,0.5,44,79
355,206,3.5,44,79
355,270,1,44,79
355,211,3.5,44,79
355,220,2,44,79
355,256,4,44,79
355,5,2.5,44,79
355,4,4,44,79
355,318,4,44,79
355,212,2.5,44,79
355,414,3.5,44,79
355,409,1,44,79
355,442,1,44,79
355,403,1,44,79
355,589,0.5,44,79
355,472,3,44,79
355,59,3.5,44,79
355,427,3,44,79
355,620,3,44,79
355,1198,3,44,79
355,468,3.5,44,79
355,84,1.5,44,79
355,490,1,44,79
355,493,3,44,79
355,405,4,44,79
355,447,3,44,79
355,255,2,44,79
355,487,3.5,44,79
355,242,4,44,79
355,787,3,44,79
355,675,3.5,44,79
355,491,3.5,44,79
355,294,2.5,44,79
355,347,2.5,44,79
361,251,3.5,12,35
361,796,4,12,35
361,1199,3,12,35
361,242,3.5,12,35
361,486,3.5,12,35
361,638,4,12,35
361,1200,3,12,35
361,1201,3.5,12,35
361,1101,4,12,35
361,743,3.5,12,35
361,1202,2.5,12,35
361,307,4,12,35
361,11,3.5,12,35
361,1003,0.5,12,35
361,800,3,12,35
361,641,3.5,12,35
361,1203,4,12,35
361,794,4,12,35
361,267,4,12,35
361,236,3.5,12,35
361,274,3,12,35
361,12,1.5,12,35
361,793,3,12,35
361,17,3.5,12,35
361,218,3,12,35
361,752,2,12,35
361,219,3,12,35
361,1204,3.5,12,35
361,253,4,12,35
361,141,3,12,35
361,1205,3.5,12,35
361,1206,4,12,35
361,806,3.5,12,35
361,664,3.5,12,35
362,17,3,22,49
362,7,3.5,22,49
362,12,2.5,22,49
362,249,4,22,49
362,10,3,22,49
362,212,3.5,22,49
362,214,4,22,49
362,257,2,22,49
362,2,2,22,49
362,3,3.5,22,49
362,251,4,22,49
362,236,3.5,22,49
362,213,4,22,49
362,9,3,22,49
362,255,3.5,22,49
362,210,3,22,49
362,205,2.5,22,49
362,1,3.5,22,49
362,8,3,22,49
362,248,3,22,49
362,13,4,22,49
362,215,3.5,22,49
362,243,2,22,49
362,245,3.5,22,49
362,217,4,22,49
362,5,4,22,49
362,241,3.5,22,49
362,211,3,22,49
362,11,4,22,49
362,219,3,22,49
362,253,3,22,49
362,4,3,22,49
362,250,4,22,49
362,244,4,22,49
364,236,2.5,22,49
364,1,4,22,49
364,2,2,22,49
364,219,4,22,49
364,356,4,22,49
364,235,3,22,49
364,391,4,22,49
364,1118,4,22,49
364,207,2.5,22,49
364,11,3,22,49
364,7,3.5,22,49
368,211,4,77,45
368,257,1,77,45
368,254,4,77,45
368,121,1,77,45
368,233,3,77,45
368,236,4,77,45
368,206,4,77,45
368,216,3,77,45
368,205,1,77,45
368,5,3.5,77,45
368,207,3,77,45
368,11,2,77,45
368,8,4,77,45
368,4,2.5,77,45
368,12,3,77,45
368,239,2.5,77,45
368,3,3,77,45
368,219,2,77,45
368,234,1,77,45
368,214,3,77,45
368,210,1,77,45
368,2,4,77,45
368,251,3,77,45
368,7,4,77,45
368,235,1.5,77,45
368,245,2,77,45
368,241,3,77,45
368,6,2.5,77,45
368,10,0.5,77,45
368,17,4,77,45
368,213,3,77,45
368,9,4,77,45
368,1,2.5,77,45
372,8,3.5,12,35
372,207,4,12,35
372,7,4,12,35
373,248,3.5,41,2
373,254,4,41,2
378,216,4,42,3
378,257,0.5,42,3
378,211,4,42,3
378,246,3,42,3
378,17,4,42,3
378,11,4,42,3
378,218,4,42,3
378,212,4,42,3
378,236,4,42,3
378,251,3.5,42,3
378,13,4,42,3
378,9,3,42,3
378,4,4,42,3
378,7,3,42,3
378,2,3.5,42,3
378,207,1.5,42,3
379,10,4,5,67
379,13,4,5,67
379,5,3.5,5,67
379,255,2.5,5,67
379,3,3,5,67
379,7,4,5,67
379,11,4,5,67
380,220,4,5,67
380,7,3,5,67
380,1211,3,5,67
380,236,0.5,5,67
380,217,3,5,67
380,206,3.5,5,67
380,216,4,5,67
380,235,2.5,5,67
380,1,3.5,5,67
380,207,2,5,67
380,2,3.5,5,67
382,234,4,24,36
382,250,3,24,36
382,216,2.5,24,36
382,1,4,24,36
382,7,3.5,24,36
382,1212,2.5,24,36
382,1213,4,24,36
382,13,1.5,24,36
382,233,1.5,24,36
382,235,3.5,24,36
382,5,3.5,24,36
382,255,3.5,24,36
382,245,4,24,36
382,205,3,24,36
382,12,1.5,24,36
382,219,3,24,36
382,217,4,24,36
384,7,3,43,27
384,219,3,43,27
384,211,3.5,43,27
384,243,0.5,43,27
384,236,4,43,27
384,210,2.5,43,27
384,252,3,43,27
384,255,3.5,43,27
384,212,3,43,27
384,215,4,43,27
384,8,4,43,27
384,11,3,43,27
384,241,3,43,27
384,84,3.5,43,27
384,13,3,43,27
384,251,3,43,27
384,245,4,43,27
384,4,2.5,43,27
384,207,2,43,27
384,1,1,43,27
384,253,2.5,43,27
384,239,4,43,27
384,9,4,43,27
384,10,1,43,27
384,121,3.5,43,27
384,217,3.5,43,27
384,214,3.5,43,27
384,244,3.5,43,27
384,234,3,43,27
384,256,2.5,43,27
384,206,4,43,27
384,233,3.5,43,27
384,12,2.5,43,27
384,246,3.5,43,27
384,17,3.5,43,27
384,235,2.5,43,27
384,247,3.5,43,27
384,5,3.5,43,27
384,213,4,43,27
384,216,0.5,43,27
384,257,2.5,43,27
384,205,0.5,43,27
384,220,4,43,27
384,254,4,43,27
384,250,2.5,43,27
384,3,2,43,27
384,248,2,43,27
384,249,3,43,27
384,6,4,43,27
384,2,2.5,43,27
387,1216,0.5,32,74
387,1217,3,32,74
387,805,3.5,32,74
387,451,3.5,32,74
387,1218,1,32,74
387,1034,3,32,74
387,1219,3,32,74
392,257,4,32,74
392,1220,4,32,74
392,5,4,32,74
392,207,4,32,74
392,206,4,32,74
392,12,4,32,74
392,220,3,32,74
392,13,4,32,74
392,11,4,32,74
392,205,4,32,74
392,17,4,32,74
392,702,2.5,32,74
392,241,4,32,74
392,236,4,32,74
392,3,4,32,74
392,159,2.5,32,74
392,7,4,32,74
392,210,4,32,74
392,10,4,32,74
392,219,4,32,74
392,235,3,32,74
392,239,4,32,74
393,13,4,64,2
393,5,3.5,64,2
393,213,3,64,2
393,241,3.5,64,2
393,216,3,64,2
393,246,4,64,2
393,206,3.5,64,2
393,4,3,64,2
393,217,3,64,2
393,9,3.5,64,2
393,121,3,64,2
393,215,4,64,2
393,17,3.5,64,2
393,205,3,64,2
393,220,3,64,2
393,245,3,64,2
393,239,3.5,64,2
393,234,3,64,2
393,207,1.5,64,2
393,251,3,64,2
393,253,3.5,64,2
393,8,4,64,2
393,211,3.5,64,2
393,3,3.5,64,2
393,2,2,64,2
393,7,2,64,2
393,243,2.5,64,2
393,219,3.5,64,2
393,12,3,64,2
393,254,3.5,64,2
393,250,4,64,2
393,1,3,64,2
393,6,3.5,64,2
393,11,3,64,2
393,236,3.5,64,2
393,249,3,64,2
393,257,3,64,2
393,84,3.5,64,2
393,10,3,64,2
393,233,3,64,2
394,13,4,4,80
395,234,3,22,49
395,216,3,22,49
395,10,3,22,49
395,211,3,22,49
395,255,3,22,49
395,13,4,22,49
395,84,0.5,22,49
395,249,1,22,49
395,250,1.5,22,49
395,5,2.5,22,49
395,12,2,22,49
395,241,2,22,49
395,8,2.5,22,49
395,121,2.5,22,49
395,207,1.5,22,49
395,251,3,22,49
395,235,2,22,49
395,239,3.5,22,49
395,213,3.5,22,49
395,2,3,22,49
395,254,2.5,22,49
395,219,2.5,22,49
395,4,1.5,22,49
395,9,3.5,22,49
395,7,3.5,22,49
395,206,2,22,49
395,257,1.5,22,49
395,247,1,22,49
395,205,3.5,22,49
395,243,1,22,49
395,17,3.5,22,49
395,215,3.5,22,49
395,248,0.5,22,49
395,233,2.5,22,49
395,210,3,22,49
395,3,3,22,49
395,11,2.5,22,49
395,1,3.5,22,49
395,253,2.5,22,49
395,220,2.5,22,49
395,256,0.5,22,49
395,212,2,22,49
395,217,3.5,22,49
395,245,4,22,49
395,236,3,22,49
395,244,2.5,22,49
396,1221,3.5,44,79
396,391,3.5,44,79
396,850,3,44,79
396,211,3.5,44,79
396,1222,2.5,44,79
396,712,3.5,44,79
396,216,3,44,79
396,304,3,44,79
396,26,3.5,44,79
396,600,3.5,44,79
396,1223,3.5,44,79
396,699,3.5,44,79
396,830,3,44,79
396,501,3,44,79
396,878,3,44,79
396,755,3.5,44,79
396,1029,3.5,44,79
396,1224,1,44,79
396,1225,2,44,79
396,492,2.5,44,79
396,1226,3,44,79
396,1227,3,44,79
396,3,3.5,44,79
396,604,3,44,79
396,1228,3.5,44,79
396,297,3,44,79
396,1011,3,44,79
396,1229,3,44,79
396,1194,3.5,44,79
396,2,3.5,44,79
396,213,4,44,79
396,483,4,44,79
396,764,3.5,44,79
396,389,1.5,44,79
396,235,1.5,44,79
396,859,4,44,79
396,7,4,44,79
396,392,3.5,44,79
396,606,2.5,44,79
396,1230,3.5,44,79
396,1,3,44,79
396,12,2.5,44,79
396,947,2.5,44,79
396,1231,3,44,79
396,520,3,44,79
396,866,2.5,44,79
396,805,4,44,79
396,17,2.5,44,79
396,459,3.5,44,79
396,31,3,44,79
396,339,3.5,44,79
396,218,3.5,44,79
396,831,3,44,79
396,454,3,44,79
396,536,3.5,44,79
396,885,3.5,44,79
397,247,2.5,4,80
397,2,3,4,80
397,837,4,4,80
397,245,3,4,80
397,12,4,4,80
397,1232,3.5,4,80
397,220,3.5,4,80
397,13,3.5,4,80
397,11,3.5,4,80
397,207,2,4,80
397,205,2,4,80
397,234,1,4,80
397,251,4,4,80
397,216,2.5,4,80
397,246,1.5,4,80
397,249,3,4,80
397,1233,4,4,80
397,241,3.5,4,80
397,9,3.5,4,80
397,3,3,4,80
397,214,3,4,80
397,7,2,4,80
397,280,4,4,80
397,10,3,4,80
397,4,4,4,80
397,219,4,4,80
397,1234,0.5,4,80
397,1,2.5,4,80
397,352,3.5,4,80
399,7,3,22,49
399,207,0.5,22,49
399,12,3,22,49
399,219,2,22,49
399,1,4,22,49
399,5,3,22,49
399,2,3.5,22,49
402,1235,1,44,79
402,289,0.5,44,79
402,767,4,44,79
402,1236,0.5,44,79
402,1237,0.5,44,79
402,1238,2,44,79
402,1,4,44,79
402,1239,0.5,44,79
402,723,2,44,79
402,1240,2,44,79
402,1241,3,44,79
402,1242,2,44,79
402,1243,1,44,79
402,1244,3,44,79
402,1245,3.5,44,79
402,1246,1.5,44,79
402,499,0.5,44,79
402,1247,2.5,44,79
402,1248,1.5,44,79
402,1249,2,44,79
402,1250,1.5,44,79
402,1251,3,44,79
402,1252,3.5,44,79
402,1253,3,44,79
402,1254,4,44,79
403,220,3.5,45,68
403,11,3,45,68
403,233,2,45,68
403,241,3,45,68
403,17,3,45,68
403,255,2.5,45,68
403,7,2.5,45,68
403,236,2.5,45,68
403,207,3,45,68
403,5,3,45,68
403,8,2.5,45,68
403,2,3.5,45,68
403,219,3,45,68
403,1,4,45,68
403,3,3,45,68
403,10,4,45,68
403,239,2.5,45,68
403,12,1.5,45,68
406,219,4,45,68
406,5,4,45,68
406,8,4,45,68
406,213,2.5,45,68
406,216,3.5,45,68
406,234,4,45,68
406,121,4,45,68
406,2,4,45,68
406,3,3,45,68
406,10,2.5,45,68
406,239,3.5,45,68
406,9,4,45,68
406,211,3.5,45,68
406,212,4,45,68
406,245,2.5,45,68
406,214,4,45,68
406,246,3,45,68
406,205,4,45,68
406,210,2.5,45,68
406,247,4,45,68
406,12,3.5,45,68
406,249,4,45,68
406,17,4,45,68
